"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"qwen8B","Qwen 8B",1665,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",529,158,9,41,15,10,13,10,437,5,5,11,63,1,0,31,3,122,3,30,11,0,47,4,0,12,1,8,1,0,29,1,84,8,14,5,1
"qwen8B","Qwen 8B",1737,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",337,127,6,19,6,4,4,10,259,3,3,7,40,1,0,15,1,75,1,12,1,0,14,1,0,11,1,10,1,0,14,1,61,4,10,4,1
"qwen8B","Qwen 8B",176,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",432,136,15,34,11,6,2,10,374,3,3,11,80,10,0,32,3,105,2,16,5,0,13,7,0,14,6,13,1,0,12,1,78,4,10,1,2
"qwen8B","Qwen 8B",1871,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",311,122,10,18,9,4,2,10,262,6,6,7,39,7,0,37,9,9,3,4,15,0,33,4,0,33,1,16,1,0,22,1,62,3,19,1,5
"qwen8B","Qwen 8B",1885,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",423,147,17,37,7,15,8,10,388,5,5,9,61,1,0,29,2,96,2,23,10,0,14,2,0,4,1,30,1,0,9,1,113,7,25,7,3
"qwen8B","Qwen 8B",201,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",407,138,9,23,7,8,7,10,337,3,3,10,54,1,0,24,1,115,1,22,1,0,25,1,0,4,1,7,1,0,13,1,63,4,22,3,10
"qwen8B","Qwen 8B",2100,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",278,103,7,24,7,4,0,10,242,5,5,11,43,1,0,12,1,39,1,7,9,0,34,4,4,11,1,11,1,0,15,1,59,4,6,4,0
"qwen8B","Qwen 8B",2147,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",295,98,3,19,9,5,1,10,238,4,4,9,42,1,0,37,1,51,1,7,1,0,11,1,0,4,1,10,1,0,6,1,61,5,9,6,1
"qwen8B","Qwen 8B",2168,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",200,67,8,12,6,3,0,10,159,5,5,7,36,1,0,10,1,27,1,7,1,0,5,1,0,8,1,5,1,0,4,1,50,1,6,0,0
"qwen8B","Qwen 8B",2173,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",124,35,2,6,4,0,2,3,118,6,6,19,50,5,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0
"qwen8B","Qwen 8B",221,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",542,182,15,28,11,11,5,10,442,5,5,8,66,1,0,72,1,107,1,23,1,0,14,1,0,11,1,10,1,0,9,1,122,12,13,5,1
"qwen8B","Qwen 8B",2566,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",414,128,12,33,9,8,9,10,368,4,4,13,50,1,0,17,3,119,2,20,10,0,15,3,0,6,1,13,1,0,9,1,106,2,20,6,1
"qwen8B","Qwen 8B",2589,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",339,106,10,12,6,6,1,10,296,5,5,12,59,1,0,29,1,45,1,28,11,0,29,4,0,8,1,7,1,0,7,1,72,3,9,3,1
"qwen8B","Qwen 8B",2660,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",368,127,10,33,8,7,2,10,307,5,5,9,49,1,0,13,1,94,1,14,15,0,17,3,0,12,1,11,1,0,15,1,73,1,25,6,1
"qwen8B","Qwen 8B",2793,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",489,155,15,29,10,12,6,2,424,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0
"qwen8B","Qwen 8B",2795,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",237,79,6,18,6,4,1,10,212,7,7,24,45,1,1,11,1,30,1,5,1,1,11,1,1,4,1,6,1,1,10,1,66,5,11,3,2
"qwen8B","Qwen 8B",2860,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",295,97,6,27,10,8,0,10,249,5,5,10,37,1,1,24,1,40,1,11,1,1,14,1,1,9,1,13,1,1,12,1,79,2,15,3,0
"qwen8B","Qwen 8B",2927,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",493,167,13,24,13,10,7,10,388,3,3,5,75,1,0,61,1,41,1,1,1,0,61,1,0,20,1,22,1,0,9,1,93,6,14,3,3
"qwen8B","Qwen 8B",307,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",391,127,11,30,8,10,13,10,340,4,4,10,56,1,0,14,3,102,2,17,9,0,10,3,3,3,1,9,1,0,13,1,106,7,13,7,2
"qwen8B","Qwen 8B",3131,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",383,140,13,18,8,12,7,10,334,5,5,8,47,1,0,75,2,58,2,8,11,0,23,5,5,21,1,6,1,0,11,1,77,4,11,4,1
"qwen8B","Qwen 8B",377,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",383,117,16,31,13,9,1,10,306,6,6,10,67,1,0,46,1,50,1,4,1,0,23,1,0,12,1,14,1,0,12,1,68,5,14,3,7
"qwen8B","Qwen 8B",465,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",377,142,12,20,9,4,11,10,336,3,3,9,40,1,0,33,3,91,2,19,9,0,56,3,0,8,1,6,1,0,10,1,64,1,14,1,3
"qwen8B","Qwen 8B",528,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",334,103,8,44,10,8,0,10,283,4,4,6,47,1,0,20,1,37,1,11,7,0,34,4,0,16,1,27,1,0,12,1,73,2,4,3,4
"qwen8B","Qwen 8B",571,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",684,217,12,37,26,7,13,10,528,5,5,9,54,1,0,212,1,76,1,22,9,0,20,4,0,12,1,15,1,0,9,1,99,4,15,8,8
"qwen8B","Qwen 8B",6,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",242,78,7,16,8,4,5,10,213,3,3,7,33,1,0,10,2,52,2,13,7,0,14,2,0,4,1,5,1,0,11,1,64,5,11,3,0
"qwen8B","Qwen 8B",762,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",371,128,8,24,7,8,11,10,300,5,5,8,57,1,0,13,3,95,2,16,1,0,10,1,0,10,1,10,1,0,13,1,68,4,18,2,4
"qwen8B","Qwen 8B",778,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",220,81,12,12,4,4,2,10,190,5,5,8,44,1,0,11,1,37,1,17,9,0,10,2,0,4,1,7,1,0,6,1,46,3,9,1,3
"qwen8B","Qwen 8B",930,7,"Britta_Kern","Britta","Kern","female","german","qwen3-8b","Qwen/Qwen3-8B",340,95,9,27,14,10,1,10,298,6,6,12,50,1,0,28,1,50,1,4,17,0,40,5,0,28,1,12,1,0,14,1,60,2,6,0,2
"qwen8B","Qwen 8B",1416,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",363,127,11,20,13,10,11,10,315,3,3,8,53,1,0,42,3,83,3,20,10,0,15,2,0,4,1,12,1,0,4,1,74,1,13,3,2
"qwen8B","Qwen 8B",1485,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",270,106,10,10,4,5,0,10,220,6,6,19,65,1,0,11,1,38,1,1,10,0,10,2,0,4,1,9,1,0,7,1,56,5,13,4,2
"qwen8B","Qwen 8B",1665,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",545,29,1,8,0,0,2,10,439,4,4,8,33,1,0,23,1,127,1,36,1,0,66,1,0,8,1,23,1,0,26,1,89,0,10,0,0
"qwen8B","Qwen 8B",1737,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",340,129,12,25,4,6,8,10,296,4,4,10,62,1,0,28,2,76,2,14,8,0,13,3,0,11,1,10,1,0,7,1,65,6,12,2,1
"qwen8B","Qwen 8B",176,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",512,140,20,33,15,14,3,10,411,5,5,8,94,1,0,30,2,82,2,21,1,0,31,1,0,27,1,6,1,0,13,1,99,1,19,5,7
"qwen8B","Qwen 8B",1871,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",294,99,12,15,7,8,0,10,234,6,6,8,31,1,0,25,1,26,1,4,1,0,32,1,0,33,1,7,1,0,5,1,63,3,17,3,3
"qwen8B","Qwen 8B",1885,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",380,125,8,15,12,7,5,10,317,5,5,9,68,1,0,101,1,30,1,5,1,0,10,1,0,6,1,6,1,0,14,1,68,1,13,1,2
"qwen8B","Qwen 8B",201,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",324,114,14,25,9,9,4,10,276,4,4,7,47,1,0,51,2,54,2,19,13,0,16,2,0,4,1,11,1,0,7,1,60,5,20,4,6
"qwen8B","Qwen 8B",2100,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",336,117,8,23,3,6,0,10,271,5,5,10,48,1,0,9,1,47,1,3,1,0,30,1,0,21,1,20,1,0,24,1,59,4,16,4,3
"qwen8B","Qwen 8B",2147,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",331,111,12,18,5,12,4,10,266,6,6,12,69,1,0,18,1,17,1,9,1,0,12,1,0,4,1,12,1,0,9,1,104,3,8,7,6
"qwen8B","Qwen 8B",2168,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",308,104,5,22,10,7,5,10,261,5,5,11,48,1,0,15,2,65,2,16,1,0,12,4,0,12,1,10,1,0,8,1,64,5,12,5,0
"qwen8B","Qwen 8B",2173,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",361,119,17,16,16,14,3,10,276,3,3,5,64,1,0,18,1,20,1,8,1,0,31,1,0,9,1,10,1,0,7,1,104,5,12,3,3
"qwen8B","Qwen 8B",221,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",404,151,7,27,9,7,9,10,359,4,4,8,53,1,0,22,3,114,1,11,9,0,21,2,0,8,6,20,1,0,9,1,93,3,14,3,1
"qwen8B","Qwen 8B",2566,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",239,64,7,18,5,6,0,10,190,5,5,12,42,1,0,25,1,5,1,5,1,0,13,1,0,6,1,8,1,0,7,1,67,1,4,2,2
"qwen8B","Qwen 8B",2589,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",421,128,6,23,8,9,12,10,370,5,5,7,75,1,0,26,3,100,2,17,10,0,23,4,0,8,5,13,1,0,30,1,71,1,18,8,2
"qwen8B","Qwen 8B",2660,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",308,117,9,29,7,6,5,10,291,5,5,7,48,13,0,14,2,78,2,21,14,0,16,3,0,12,5,16,1,0,10,1,69,3,23,3,2
"qwen8B","Qwen 8B",2793,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",507,145,14,24,13,6,4,10,406,5,5,12,58,1,0,27,1,131,1,19,1,0,16,1,0,10,1,21,1,0,24,1,88,1,12,6,0
"qwen8B","Qwen 8B",2795,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",416,136,17,29,11,17,2,10,354,5,5,10,71,1,0,15,1,87,1,25,1,0,19,2,0,7,1,14,1,0,8,1,98,8,12,5,2
"qwen8B","Qwen 8B",2860,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",271,91,12,24,8,3,2,10,232,5,5,12,47,1,0,21,1,45,1,1,1,0,14,1,0,28,1,8,1,0,12,1,44,1,11,1,5
"qwen8B","Qwen 8B",2927,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",747,243,16,34,10,13,13,10,610,4,4,9,76,1,0,119,1,126,1,63,1,0,31,1,0,20,1,18,1,0,22,1,126,2,26,8,6
"qwen8B","Qwen 8B",307,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",420,123,19,37,15,17,0,10,347,5,5,11,52,1,0,25,1,44,1,19,10,0,12,3,3,12,1,11,1,0,51,1,110,9,11,4,12
"qwen8B","Qwen 8B",3131,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",309,93,9,20,10,11,3,10,246,5,5,11,46,1,0,11,1,33,1,8,1,0,26,1,0,12,1,7,1,0,15,1,77,5,8,1,1
"qwen8B","Qwen 8B",377,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",294,93,9,26,6,5,0,10,230,4,4,7,67,1,0,16,1,17,1,4,1,0,18,1,0,6,1,14,1,0,16,1,65,2,10,2,3
"qwen8B","Qwen 8B",465,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",348,113,10,23,4,7,4,10,278,3,3,4,60,1,0,33,1,39,1,6,1,0,16,1,0,10,1,9,1,0,11,1,90,1,15,3,4
"qwen8B","Qwen 8B",528,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",384,127,9,32,5,6,16,10,340,5,5,9,47,1,0,21,3,110,3,29,2,0,22,4,0,8,5,14,1,0,13,1,67,4,15,3,3
"qwen8B","Qwen 8B",571,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",347,108,10,24,11,5,7,10,309,5,5,11,54,1,0,20,3,104,2,18,10,0,11,4,0,12,1,8,1,0,10,1,61,3,15,2,3
"qwen8B","Qwen 8B",6,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",319,102,10,24,8,6,2,10,289,3,3,12,41,1,0,8,2,79,1,13,8,0,9,2,0,9,1,6,1,0,14,1,98,5,22,10,2
"qwen8B","Qwen 8B",762,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",288,91,15,22,7,4,0,10,232,5,5,6,64,1,0,23,1,31,1,3,1,0,12,1,0,10,1,7,1,0,17,1,59,7,13,6,2
"qwen8B","Qwen 8B",778,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",273,108,5,10,9,5,0,10,214,4,4,8,50,1,0,23,1,32,1,2,12,0,15,2,0,4,1,11,1,0,11,1,58,10,11,5,0
"qwen8B","Qwen 8B",930,25,"Cansu_Turan","Cansu","Turan","female","turkish","qwen3-8b","Qwen/Qwen3-8B",358,99,8,27,7,8,5,10,310,5,5,12,54,1,0,16,1,68,1,21,7,0,28,5,0,12,1,7,1,0,9,1,83,5,3,1,3
"qwen8B","Qwen 8B",1416,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",349,113,18,19,13,19,2,10,289,4,4,6,62,1,0,30,1,65,1,13,1,0,12,2,0,9,1,15,1,0,11,1,66,3,11,4,2
"qwen8B","Qwen 8B",1485,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",296,118,5,13,5,4,10,10,245,4,4,12,42,1,0,19,3,76,4,9,1,0,12,3,3,4,1,10,1,0,7,1,54,3,13,3,4
"qwen8B","Qwen 8B",1665,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",433,131,11,39,5,11,14,10,361,5,5,8,53,1,0,17,3,102,3,27,1,0,16,1,0,15,1,12,1,0,18,1,93,8,9,7,3
"qwen8B","Qwen 8B",1737,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",312,104,16,24,7,6,0,10,252,4,4,12,49,1,0,29,1,25,1,4,1,0,35,1,0,15,1,10,1,0,15,1,58,5,15,1,4
"qwen8B","Qwen 8B",176,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",495,144,12,42,15,10,0,10,365,5,5,8,48,1,0,30,1,71,1,19,1,0,30,1,0,29,1,13,1,0,18,1,99,5,14,2,3
"qwen8B","Qwen 8B",1871,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",323,119,5,24,7,2,2,10,279,5,5,11,41,1,0,29,2,57,2,18,6,0,12,4,0,12,1,12,1,0,14,1,73,2,19,6,1
"qwen8B","Qwen 8B",1885,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",383,146,10,24,2,6,8,10,347,3,3,10,39,1,0,20,4,145,2,16,6,0,20,2,0,8,1,17,1,0,14,1,58,2,26,4,4
"qwen8B","Qwen 8B",201,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",271,92,7,23,8,3,7,10,247,7,7,10,39,1,0,14,2,71,2,21,7,7,7,2,2,2,1,8,1,0,9,1,66,5,11,1,5
"qwen8B","Qwen 8B",2100,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",368,126,6,31,4,6,12,10,318,5,5,9,52,1,0,21,3,109,2,15,2,2,14,4,4,11,1,10,1,0,12,1,65,4,11,8,2
"qwen8B","Qwen 8B",2147,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",318,99,13,27,5,8,1,10,260,3,3,10,56,1,0,28,1,25,1,3,1,0,32,2,0,9,1,10,1,0,15,1,72,5,14,4,4
"qwen8B","Qwen 8B",2168,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",237,77,6,19,8,7,0,10,195,3,3,5,37,1,0,11,1,33,1,6,6,0,6,4,0,16,1,5,1,0,6,1,70,6,10,5,0
"qwen8B","Qwen 8B",2173,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",377,117,16,22,7,10,6,10,313,4,4,7,60,1,0,13,1,73,1,19,7,0,8,2,0,6,1,15,1,0,5,1,107,7,13,6,2
"qwen8B","Qwen 8B",221,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",449,151,7,30,7,5,4,10,363,5,5,12,67,1,0,14,1,122,1,17,1,0,15,1,0,11,1,14,1,0,11,1,80,7,13,5,0
"qwen8B","Qwen 8B",2566,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",253,78,4,22,7,2,5,10,218,4,4,6,50,1,0,10,1,54,1,13,8,0,9,3,0,12,1,13,1,0,5,1,46,2,9,0,0
"qwen8B","Qwen 8B",2589,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",443,167,9,25,5,5,10,10,384,4,4,8,34,1,0,63,4,112,3,22,33,0,63,4,0,12,1,6,1,0,9,1,55,4,24,6,9
"qwen8B","Qwen 8B",2660,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",468,173,7,31,10,7,5,10,388,5,5,10,44,1,0,74,3,126,2,16,1,0,13,1,0,6,1,11,1,0,10,1,78,4,34,13,2
"qwen8B","Qwen 8B",2793,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",442,138,16,21,9,9,9,10,373,4,4,9,60,1,0,28,1,104,1,21,11,0,16,2,0,6,1,8,1,0,9,1,112,5,12,5,2
"qwen8B","Qwen 8B",2795,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",421,143,8,29,7,6,2,10,343,3,3,4,49,1,0,18,1,102,1,60,10,0,11,2,0,9,1,6,1,0,4,1,80,7,19,6,2
"qwen8B","Qwen 8B",2860,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",311,105,4,21,5,2,7,10,267,6,6,14,38,1,0,9,1,102,1,9,9,0,12,3,0,10,1,8,1,0,11,1,54,1,18,2,0
"qwen8B","Qwen 8B",2927,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",388,125,9,18,6,7,3,10,304,4,4,9,42,1,0,56,1,48,1,19,1,0,31,1,0,20,1,15,1,0,5,1,59,2,11,3,3
"qwen8B","Qwen 8B",307,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",261,90,9,23,5,7,0,10,230,5,5,11,53,1,0,10,1,34,1,12,12,0,14,3,0,15,1,10,1,0,6,1,65,8,5,5,1
"qwen8B","Qwen 8B",3131,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",466,157,20,25,4,9,2,10,376,5,5,8,74,1,0,35,1,92,1,7,1,0,25,1,0,20,1,11,1,0,16,1,88,5,21,4,3
"qwen8B","Qwen 8B",377,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",368,131,14,42,4,8,2,10,357,5,5,29,56,10,0,12,3,91,3,20,3,3,26,3,3,7,6,17,1,0,10,1,89,13,15,2,2
"qwen8B","Qwen 8B",465,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",399,145,6,42,7,6,7,10,363,5,5,10,54,1,0,33,3,106,1,9,5,5,43,3,3,11,1,19,1,0,11,1,67,3,10,0,4
"qwen8B","Qwen 8B",528,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",332,101,9,36,8,5,0,10,264,6,6,11,55,1,1,20,1,49,1,15,1,1,20,1,1,11,1,10,1,1,12,1,61,4,10,3,0
"qwen8B","Qwen 8B",571,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",409,124,8,28,7,8,19,10,327,5,5,8,42,1,0,11,1,124,1,11,5,0,19,4,0,14,1,11,1,0,12,1,75,0,13,2,0
"qwen8B","Qwen 8B",6,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",146,45,6,9,3,6,0,10,121,2,2,2,27,1,0,7,1,12,1,3,5,0,7,2,0,4,1,5,1,0,5,1,49,3,13,2,2
"qwen8B","Qwen 8B",762,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",393,126,19,26,8,15,0,10,308,5,5,9,57,1,0,78,1,59,1,3,1,0,15,1,0,14,1,5,1,0,15,1,53,3,28,6,4
"qwen8B","Qwen 8B",778,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",324,105,12,19,10,8,0,10,281,5,5,10,53,1,0,26,1,58,1,13,1,0,26,2,2,4,1,15,1,0,17,1,59,6,11,3,2
"qwen8B","Qwen 8B",930,5,"Carina_Lindner","Carina","Lindner","female","german","qwen3-8b","Qwen/Qwen3-8B",470,147,9,32,6,9,10,2,416,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,1
"qwen8B","Qwen 8B",1416,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",382,136,6,25,6,6,14,10,316,4,4,8,45,1,0,29,3,84,2,12,2,0,24,3,3,8,1,12,1,0,26,1,68,3,14,0,7
"qwen8B","Qwen 8B",1485,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",274,107,4,20,6,2,6,10,247,3,3,8,44,1,0,13,3,76,1,10,10,0,10,3,0,9,1,9,1,0,15,1,53,5,6,2,3
"qwen8B","Qwen 8B",1665,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",432,118,7,22,5,5,2,10,320,5,5,10,29,1,0,34,1,104,1,25,1,0,18,1,0,8,1,13,1,0,9,1,70,3,8,2,0
"qwen8B","Qwen 8B",1737,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",339,122,14,26,3,6,3,10,268,4,4,12,42,1,0,63,1,35,1,9,10,0,24,3,0,15,1,8,1,0,6,1,54,5,7,0,4
"qwen8B","Qwen 8B",176,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",438,115,8,28,18,9,3,10,370,11,11,34,56,1,0,14,1,58,1,17,1,0,49,1,0,43,1,10,1,0,11,1,78,7,5,3,1
"qwen8B","Qwen 8B",1871,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",405,148,7,21,4,5,4,10,353,4,4,11,68,1,0,45,1,56,1,24,1,0,50,1,0,15,1,11,1,0,20,1,53,5,13,4,4
"qwen8B","Qwen 8B",1885,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",599,196,13,51,10,10,4,10,502,5,5,10,78,1,0,30,1,154,1,41,10,0,30,2,0,8,1,15,1,0,9,1,127,7,24,6,6
"qwen8B","Qwen 8B",201,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",258,96,7,23,7,5,3,10,236,5,5,11,46,1,0,12,2,67,2,15,11,0,13,2,0,9,1,5,1,0,15,1,43,5,17,3,0
"qwen8B","Qwen 8B",2100,14,"Daniel_Kuhn","Daniel","Kuhn","male","german","qwen3-8b","Qwen/Qwen3-8B",314,102,11,20,4,6,1,10,248,5,5,10,56,1,0,9,1,41,1,3,1,0,36,1,0,15,1,8,1,0,9,1,61,3,11,2,0
